20.00000;5486;5486;5;0;"Cats Of Camazen, The (4)"
20.00000;12810;21821;0;0;"Day Trip To Galway (4)"
20.00000;413;22993;0;0;"Humours Of Drinagh, The (1)"
20.00000;1409;14786;0;0;"Milliner's Daughter, The (4)"
21.00000;14099;25570;2;0;"Billy Thom's (4)"
21.00000;4101;4101;0;0;"Blackbird, The (0)"
21.00000;6447;6447;0;0;"Four Courts, The (1)"
21.00000;86;12601;0;0;"Rakish Paddy (4)"
21.00000;16818;32026;7;0;"Sparkling Seas (4)"
22.00000;13093;22542;10;0;"Black Mountain, The (7)"
22.00000;7387;7387;10;0;"Bricklayer's (0)"
22.00000;4038;4038;5;0;"Corofin Departure, The (4)"
22.00000;6548;18234;0;0;"Donegal Castle (0)"
22.00000;7656;7656;0;0;"Early Morning Rakija (7)"
22.00000;16876;32149;0;0;"El Garrotín (3)"
22.00000;5213;5213;7;0;"Forest Rogers' (3)"
22.00000;4883;17315;0;0;"Jenny Lind (3)"
22.00000;35;21484;0;0;"Jig Of Slurs, The (1)"
22.00000;6404;6404;0;0;"John Lardiner's (4)"
22.00000;17439;33470;3;0;"La Doune Cella (2)"
22.00000;15280;28459;0;0;"Les Trois Princesses (4)"
22.00000;1750;32270;7;0;"Lilies In The Field, The (4)"
22.00000;10410;10410;3;0;"Mitton's Breakdown (4)"
22.00000;10416;10416;3;0;"Muneira De Barganaz (1)"
22.00000;766;766;2;0;"Music For A Lost Euphonium (4)"
22.00000;17490;33581;10;0;"New Beginnings (1)"
22.00000;13186;22786;10;0;"One Fine Day… (7)"
22.00000;11329;11329;0;0;"Return Of The Whistles, The (4)"
22.00000;15946;30013;2;0;"Sands O' Murness (2)"
23.00000;9741;29088;0;0;"A Bottle Of Vodka, Twenty Marlboro Reds And £50 Cashback, Please (1)"
23.00000;9794;9794;3;0;"Air Moving (7)"
23.00000;15146;28078;0;0;"Around The House And Mind The Dresser (5)"
23.00000;3813;16749;0;0;"Atlantic Roar, The (0)"
23.00000;7590;7590;5;0;"Better Than Worse (1)"
23.00000;5506;33646;7;0;"Billy Wilson (4)"
23.00000;11425;11425;0;0;"Bodmin Riding (2)"
23.00000;15166;28126;7;0;"Cat On A Leash (4)"
23.00000;17385;33353;5;0;"Charlie Batchelor's Lost (1)"
23.00000;1706;1706;0;0;"Coleman's Cross (1)"
23.00000;970;22041;0;0;"Connaught Heifers, The (4)"
23.00000;2395;2395;5;0;"Cuckoo's Nest, The (0)"
23.00000;2395;15741;5;0;"Cuckoo's Nest, The (0)"
23.00000;2744;2744;0;0;"Dolphin, The (1)"
23.00000;9093;9093;0;0;"Drunken Hussar, The (1)"
23.00000;16876;32146;10;0;"El Garrotín (3)"
23.00000;15784;29693;5;0;"Eklunda (7)"
23.00000;10468;20388;0;0;"Fjallnas Hambo, The (7)"
23.00000;15579;29215;7;0;"Flower Of Kristiansand, The (7)"
23.00000;585;13581;0;0;"Flower Of The Flock, The (4)"
23.00000;12650;21293;0;0;"Four Courts Highland, The (2)"
23.00000;445;13310;5;0;"Frailach (0)"
23.00000;445;30567;5;0;"Frailach (0)"
23.00000;14018;25402;3;0;"Gate, The (4)"
23.00000;6546;18231;0;0;"Green Pigeon, The (4)"
23.00000;12017;12017;2;0;"Halloween (4)"
23.00000;12017;22738;2;0;"Halloween (4)"
23.00000;9435;9435;0;0;"Hatchlings, The (1)"
23.00000;12140;12140;7;0;"Inver Lasses (4)"
23.00000;5333;5333;0;0;"Jeanette's (7)"
23.00000;35;35;0;0;"Jig Of Slurs, The (1)"
23.00000;35;26358;0;0;"Jig Of Slurs, The (1)"
23.00000;35;29236;5;0;"Jig Of Slurs, The (1)"
23.00000;35;29819;0;0;"Jig Of Slurs, The (1)"
23.00000;201;22871;0;0;"Johnny Doherty's (4)"
23.00000;8447;8447;0;0;"Jordan Is A Hard Road To Travel (4)"
23.00000;736;13819;3;0;"Jump At The Sun (1)"
23.00000;3431;16474;0;0;"Kilfenora (4)"
23.00000;3215;3215;5;0;"Kiss Her Under The Coverlet (6)"
23.00000;1144;1144;5;0;"Lamplighter, The (0)"
23.00000;3301;3301;3;0;"Lift Your Glass To The Landlady (4)"
23.00000;3369;16435;0;0;"Lilting Fisherman, The (1)"
23.00000;6943;6943;0;0;"Littlest Doyle, The (4)"
23.00000;2682;2682;7;0;"Liza Lynn (7)"
23.00000;6428;18150;0;0;"Llanthony Abbey (0)"
23.00000;9367;9367;7;0;"Lochmaben, The (0)"
23.00000;1307;14631;10;0;"Lucy Farr's (2)"
23.00000;6924;6924;5;0;"Maple Sugar (4)"
23.00000;5231;17487;3;0;"Minor (7)"
23.00000;7655;19056;0;0;"Minutemen, The (4)"
23.00000;3395;16448;2;0;"Miss Walsh (1)"
23.00000;1310;14642;0;0;"Morpeth Rant, The (4)"
23.00000;10187;20243;5;0;"New French Schottische (2)"
23.00000;1207;32067;10;0;"New Rigged Ship, The (1)"
23.00000;6660;6660;3;0;"O Cabalo Azul (1)"
23.00000;6660;23855;5;0;"O Cabalo Azul (1)"
23.00000;3644;16657;0;0;"One-Horned Sheep, The (1)"
23.00000;2265;2265;7;0;"Out The Door And Over The Wall (6)"
23.00000;492;28428;0;0;"Paddy Fahey's (4)"
23.00000;10147;10147;0;0;"Peter Street (4)"
23.00000;10147;20231;7;0;"Peter Street (4)"
23.00000;3205;16278;7;0;"Return To Miltown, The (4)"
23.00000;3205;16279;7;0;"Return To Miltown, The (4)"
23.00000;15465;28957;7;0;"Robbie Dagenais (4)"
23.00000;637;30710;0;0;"Roscommon, The (4)"
23.00000;11228;22515;0;0;"Seasick Dee (6)"
23.00000;3573;16599;5;0;"Shepherd's Hey (4)"
23.00000;3573;3573;5;0;"Shepherd's Hey (4)"
23.00000;9221;28210;3;0;"Shoot When The Ducks Are Flying (4)"
23.00000;5681;5681;0;0;"Skylark In Flight, The (0)"
23.00000;11778;11778;5;0;"St Patrick's Cathedral (2)"
23.00000;9133;9133;0;0;"Sunbrite, The (0)"
23.00000;1601;1601;0;0;"Teermaclane Fancy, The (4)"
23.00000;17309;33171;0;0;"Teran, The (4)"
23.00000;732;13804;0;0;"Thunderhead (1)"
23.00000;1839;15269;3;0;"Tickle Her Leg With The Barley Straw (1)"
23.00000;2790;2790;0;0;"Tom Littler's (1)"
23.00000;5487;5487;3;0;"Ur-Chnoc Chein Mhic Cainte (7)"
23.00000;5487;29957;5;0;"Ur-Chnoc Chein Mhic Cainte (7)"
23.00000;5487;29958;7;0;"Ur-Chnoc Chein Mhic Cainte (7)"
23.00000;4564;4564;5;0;"Ymdaith Yr Hen Gymry (2)"
23.00000;4564;21738;7;0;"Ymdaith Yr Hen Gymry (2)"
24.00000;8236;19403;5;0;"A Winston Tune (1)"
24.00000;11592;11592;0;0;"Acadian Breakdown (4)"
24.00000;15866;29841;0;0;"Almost Blue (1)"
24.00000;12162;12162;2;0;"Anne McQuarrie's (4)"
24.00000;6034;17939;7;0;"Ariel (0)"
24.00000;3813;3813;0;0;"Atlantic Roar, The (0)"
24.00000;3813;21783;0;0;"Atlantic Roar, The (0)"
24.00000;4730;17232;7;0;"Ballerina, The (1)"
24.00000;509;509;5;0;"Ballinasloe Fair (4)"
24.00000;6764;6764;5;0;"Ballintore, The (5)"
24.00000;6764;18383;5;0;"Ballintore, The (5)"
24.00000;609;8151;2;0;"Barnes Mor, The (4)"
24.00000;5046;5046;10;0;"Beaumont Rag (4)"
24.00000;15400;28793;0;0;"Biddy McGhee (1)"
24.00000;16509;31332;5;0;"Billy McComiskey's (1)"
24.00000;3829;3829;5;0;"Bowna (5)"
24.00000;3829;16759;5;0;"Bowna (5)"
24.00000;3366;16428;5;0;"Boy-Girl Tune (1)"
24.00000;3366;16429;5;0;"Boy-Girl Tune (1)"
24.00000;3366;16430;5;0;"Boy-Girl Tune (1)"
24.00000;1348;14694;0;0;"Boys Of Ballinahinch, The (4)"
24.00000;2472;15782;0;0;"Bush In Bloom, The (4)"
24.00000;16887;32168;5;0;"Cara's Joy (4)"
24.00000;12080;12080;10;0;"Chanter, The (1)"
24.00000;17385;33352;5;0;"Charlie Batchelor's Lost (1)"
24.00000;779;13907;0;0;"Chorus, The (4)"
24.00000;9321;9321;0;0;"Cicada, The (6)"
24.00000;7685;7685;0;0;"Collis's (4)"
24.00000;970;27822;0;0;"Connaught Heifers, The (4)"
24.00000;13571;32204;0;0;"Coolata (1)"
24.00000;1094;24481;0;0;"Corn Riggs (2)"
24.00000;17084;32666;2;0;"Den Toppede Høne Fra Vensyssel (5)"
24.00000;871;871;0;0;"Donegal Lancers, The (1)"
24.00000;4381;4381;7;0;"Down In The Moss Pit (1)"
24.00000;3957;3957;0;0;"Drogheda Bay (4)"
24.00000;27;12407;7;0;"Drowsy Maggie (4)"
24.00000;27;12414;7;0;"Drowsy Maggie (4)"
24.00000;5534;5534;0;0;"Drumdelgie (1)"
24.00000;13873;24917;0;0;"Drying Out (4)"
24.00000;6134;23664;0;0;"Eddie Duffy's (0)"
24.00000;3797;16740;0;0;"Eleanor Kane's (4)"
24.00000;14746;27220;7;0;"Electric Chopsticks (4)"
24.00000;6971;6971;0;0;"Fair And Easy (1)"
24.00000;9393;9393;5;0;"Fair And Forty (0)"
24.00000;10841;20509;5;0;"Fairly Shot Of Her (1)"
24.00000;1067;24063;5;0;"Farewell To London (4)"
24.00000;3338;3338;0;0;"Finbar Dwyer's (4)"
24.00000;872;6861;0;0;"Fisher's (0)"
24.00000;10468;20389;7;0;"Fjallnas Hambo, The (7)"
24.00000;1893;1893;7;0;"Foghorn (0)"
24.00000;13362;23429;5;0;"Fourth Dragoon, The (2)"
24.00000;13362;32748;5;0;"Fourth Dragoon, The (2)"
24.00000;482;13389;0;0;"Foxhunter's, The (6)"
24.00000;3436;3436;7;0;"Gan Ainm (1)"
24.00000;11733;31776;5;0;"Gan Ainm (5)"
24.00000;17132;32789;0;0;"Gan Ainm (1)"
24.00000;10788;10788;7;0;"Gathering Nuts (0)"
24.00000;1905;1905;0;0;"Gentle Dentist, The (4)"
24.00000;37;12447;0;0;"Gold Ring, The (1)"
24.00000;10965;10965;2;0;"Gorman's (4)"
24.00000;6546;6546;0;0;"Green Pigeon, The (4)"
24.00000;11327;11327;0;0;"Hamster's Wheel, The (6)"
24.00000;5434;5434;0;0;"Happy, The (4)"
24.00000;10870;10870;0;0;"Harvest Ricks (4)"
24.00000;411;32557;0;0;"Heather Breeze, The (4)"
24.00000;4035;4035;0;0;"Heights Of Muingvuara, The (4)"
24.00000;4035;16857;0;0;"Heights Of Muingvuara, The (4)"
