12.00000;8512;19544;0;0;"Bog Man, The (4)"
13.00000;12926;22144;0;0;"Fox Chase, The (1)"
13.00000;9953;9953;0;0;"Gaelic Tobacco Tune, The (4)"
13.00000;14516;26749;0;0;"Gorymdaith Gwŷr Cyfarthfa (1)"
13.00000;13917;25069;0;0;"Happy Hours (3)"
13.00000;5768;5768;0;0;"Lake Shore, The (1)"
13.00000;7993;28436;0;0;"Last Train From Loughrea (1)"
13.00000;10259;20269;0;0;"My Friend Buddy (1)"
13.00000;7524;18998;0;0;"Robbie Hannan's (4)"
13.00000;4001;4001;0;0;"Sollus Lillis (4)"
13.00000;8445;25160;0;0;"Southwest Wind, The (1)"
13.00000;11053;11053;0;0;"Sullivan's John (7)"
13.00000;14232;25861;0;0;"Tae In The Hole, The (4)"
13.00000;14232;25882;0;0;"Tae In The Hole, The (4)"
13.00000;4487;33544;0;0;"Thrush In The Storm, The (4)"
13.00000;4871;17306;0;0;"Tom Hark (0)"
13.00000;6330;18089;0;0;"Weavers' March, The (4)"
14.00000;14903;27548;0;0;"A Tribute To Michael Tubridy (1)"
14.00000;8564;33268;0;0;"A Trip To Galloway (7)"
14.00000;1107;32775;0;0;"Ace And Deuce Of Pipering, The (0)"
14.00000;10738;20491;0;0;"AJ's (1)"
14.00000;17216;33008;0;0;"Alborada Asturiana (3)"
14.00000;16992;32437;0;0;"Alborada De Veiga (4)"
14.00000;8920;19775;0;0;"Alick C McGregor (4)"
14.00000;8920;30408;0;0;"Alick C McGregor (4)"
14.00000;16673;31726;0;0;"Amhran Na Tra Baine (1)"
14.00000;12811;21822;0;0;"Arrane Ben Drogh Hraghtalagh (4)"
14.00000;12811;22463;0;0;"Arrane Ben Drogh Hraghtalagh (4)"
14.00000;739;31430;0;0;"Ashmolean House (4)"
14.00000;4976;4976;0;0;"Back Of The Forge, The (5)"
14.00000;391;13230;0;0;"Bag Of Spuds, The (4)"
14.00000;3256;16324;0;0;"Baidin Fheilimi (5)"
14.00000;320;25756;0;0;"Bank Of Ireland, The (4)"
14.00000;7271;7271;0;0;"Banks Of The Devon (7)"
14.00000;8883;8883;0;0;"Barrel Rafferty's (4)"
14.00000;3176;3176;0;0;"Bath Carnival (1)"
14.00000;1370;14723;0;0;"Bean An Tí Ar Lár (4)"
14.00000;6663;18325;0;0;"Boscastle Breakdown, The (0)"
14.00000;6166;26209;0;0;"Bottom Of The Punchbowl, The (4)"
14.00000;6166;6166;0;0;"Bottom Of The Punchbowl, The (4)"
14.00000;1579;14987;0;0;"Boy In The Gap, The (4)"
14.00000;11333;11333;0;0;"Bunch Of Chickens (4)"
14.00000;10255;10255;0;0;"Castlerock Road (4)"
14.00000;3867;3867;0;0;"Cat In The Corner, The (1)"
14.00000;8032;19260;0;0;"Coburg, The (7)"
14.00000;373;13191;0;0;"Connie The Soldier (1)"
14.00000;373;13186;0;0;"Connie The Soldier (1)"
14.00000;6823;18419;0;0;"Cowboy Halling (4)"
14.00000;10530;10530;0;0;"Cowhalling (2)"
14.00000;10530;20409;0;0;"Cowhalling (2)"
14.00000;8387;8387;0;0;"Craigellachie Brig (2)"
14.00000;4277;4277;0;0;"Crathie Kirk (2)"
14.00000;10129;20227;0;0;"Crooked Still (4)"
14.00000;10129;31619;0;0;"Crooked Still (4)"
14.00000;17089;32678;0;0;"Curley's (4)"
14.00000;1088;1088;0;0;"Dancing The Baby (2)"
14.00000;1441;21003;0;0;"Dawning Of The Day, The (2)"
14.00000;5491;5491;0;0;"Delaney's Frolics (4)"
14.00000;11062;20566;0;0;"Din Tarrant's (4)"
14.00000;13169;22728;0;0;"Donald Ross (7)"
14.00000;1770;15217;0;0;"Donegal Tinker, The (4)"
14.00000;17057;32591;0;0;"Dream, The (7)"
14.00000;10313;10313;0;0;"Dulaman Na Binne Bui (2)"
14.00000;10313;20296;0;0;"Dulaman Na Binne Bui (2)"
14.00000;2407;15751;0;0;"Eibhlí Gheal Chiúin Ní Chearbhaill (7)"
14.00000;17375;33329;0;0;"Eleanor Of Usan (4)"
14.00000;4403;17060;0;0;"Farewell To Ireland (4)"
14.00000;12642;21270;0;0;"Four Seasons, The (1)"
14.00000;482;482;0;0;"Foxhunter's, The (6)"
14.00000;15467;28961;0;0;"Friends (7)"
14.00000;34;12437;0;0;"Frieze Breeches, The (1)"
14.00000;34;12443;0;0;"Frieze Breeches, The (1)"
14.00000;34;25270;0;0;"Frieze Breeches, The (1)"
14.00000;34;33010;0;0;"Frieze Breeches, The (1)"
14.00000;3436;3436;0;0;"Gan Ainm (1)"
14.00000;17477;33546;0;0;"Going To Mass Last Sunday (1)"
14.00000;2038;27398;0;0;"Grand Canal, The (4)"
14.00000;4148;4148;0;0;"Head Light, The (4)"
14.00000;3833;3833;0;0;"Heights Of Cassino, The (1)"
14.00000;2847;16056;0;0;"Highlandman, The (2)"
14.00000;4463;4463;0;0;"Hill Road, The (4)"
14.00000;9945;9945;0;0;"Homeward Bound (4)"
14.00000;16094;30338;0;0;"Hound And The Hare, The (1)"
14.00000;4426;17063;0;0;"Hunting The Hare (1)"
14.00000;6852;6852;0;0;"Imperial Quick Step March, The (2)"
14.00000;540;26212;0;0;"Iníon Ní Scannláin (7)"
14.00000;16445;31162;0;0;"Jacqueline, The (7)"
14.00000;4391;31089;0;0;"Jimmy Kennedy's (1)"
14.00000;9287;9287;0;0;"John Thomas's Hornpipe (7)"
14.00000;2012;25259;0;0;"Kitchenpiper, The (0)"
14.00000;13878;24929;0;0;"Kitty Lyons' (5)"
14.00000;9048;19858;0;0;"Kitty Sean Cunningham's (2)"
14.00000;6789;18395;0;0;"Kneebuckle, The (1)"
14.00000;8701;19632;0;0;"Lady Harriet Hope (4)"
14.00000;8701;27361;0;0;"Lady Harriet Hope (4)"
14.00000;7585;22237;0;0;"Lady Madelina Sinclair (2)"
14.00000;223;25183;0;0;"Last Pint, The (0)"
14.00000;14149;25674;0;0;"Late To Slumber, Early To Rise (4)"
14.00000;4170;4170;0;0;"Leaving Brittany (7)"
14.00000;8085;19298;0;0;"Leaving Uist (7)"
14.00000;852;852;0;0;"Leppadumdowledum (6)"
14.00000;852;14021;0;0;"Leppadumdowledum (6)"
14.00000;852;25796;0;0;"Leppadumdowledum (6)"
14.00000;6276;6276;0;0;"Linnet's Chorus, The (7)"
14.00000;7014;18595;0;0;"Log Drivers (5)"
14.00000;7014;7014;0;0;"Log Drivers (5)"
14.00000;15291;28485;0;0;"Lonely Maid, The (4)"
14.00000;5931;5931;0;0;"Lord Ullin's Daughter (7)"
14.00000;194;12848;0;0;"Lucky Trapper, The (4)"
14.00000;14574;26839;0;0;"Lucy Farr's (4)"
14.00000;5668;24414;0;0;"Luseblus (4)"
14.00000;5668;22204;0;0;"Luseblus (4)"
14.00000;3990;3990;0;0;"Mac Crimmon's Lament (4)"
14.00000;7231;7231;0;0;"Maggie And Jock (2)"
14.00000;16964;32372;0;0;"Maggie Watson's Farewell To Blackhammer (4)"
14.00000;8817;8817;0;0;"Maguire's Favourite (3)"
14.00000;1949;22789;0;0;"Maids Of Castlebar, The (4)"
14.00000;12905;22097;0;0;"Margarita (7)"
14.00000;347;13150;0;0;"Martin Wynne's (4)"
14.00000;13725;24424;0;0;"McDonagh's (4)"
14.00000;9648;9648;0;0;"McSweeney's (4)"
14.00000;11021;11021;0;0;"Melted Kettle, The (4)"
14.00000;2241;2241;0;0;"Milky Way, The (4)"
14.00000;2761;15990;0;0;"Minstrel's Fancy, The (0)"
14.00000;1656;1656;0;0;"Miss Maria Stewart (1)"
14.00000;7760;7760;0;0;"Miss Rattray (4)"
14.00000;6505;6505;0;0;"Mrs. Hamilton Of Pencaitland (4)"
14.00000;15556;29161;0;0;"Mrs. Jane Kennedy Of St. Anne's, Methven (7)"
14.00000;9101;9101;0;0;"Muineira De Lugo (1)"
14.00000;16851;32105;0;0;"Muñeira De Batribán (1)"
14.00000;1140;1140;0;0;"Murphy's (0)"
14.00000;2400;2400;0;0;"My Wife's A Wanton Wee Thing (1)"
14.00000;7114;7114;0;0;"New Concertina, The (4)"
14.00000;720;13793;0;0;"Old Blackthorn, The (4)"
14.00000;15605;29269;0;0;"Old French (7)"
14.00000;3671;16673;0;0;"Old Road To Garry, The (4)"
14.00000;13882;24937;0;0;"Par Cark, The (4)"
14.00000;13274;25521;0;0;"Pasacorredoires 'de Mustad A Millares' (4)"
