12.00000;447;13314;0;1;"Rose In The Heather, The (1)"
13.00000;735;13807;5;0;"Going To Donnybrook (1)"
15.00000;2039;22891;0;0;"Charlie Harris's (3)"
15.00000;850;24812;0;0;"Smoky Bar, The (4)"
16.00000;1351;23368;0;0;"Gold Ring, The (1)"
16.00000;1703;23447;0;0;"That's Right Too! (4)"
17.00000;9334;9334;0;0;"Bold Deserter, The (4)"
17.00000;6305;18074;5;0;"Firehose, The (4)"
17.00000;1181;1181;7;0;"Glasgow City Police Pipers (1)"
17.00000;581;581;10;0;"Graf Spee, The (4)"
17.00000;4295;4295;0;0;"Hawthorn Hedge, The (1)"
17.00000;1875;1875;7;0;"Kenny Gillies Of Portnalong (1)"
17.00000;2973;33522;5;0;"Kilmovee, The (1)"
17.00000;10991;10991;5;0;"King, The (1)"
17.00000;7514;18982;5;0;"King, The (1)"
17.00000;8057;8057;5;0;"Lady In The Bottle, The (1)"
17.00000;15076;27915;7;0;"MacKenzie's (4)"
17.00000;1290;27073;5;0;"Mama's Pet (4)"
17.00000;7979;21982;5;0;"Miss Stewart (2)"
17.00000;11552;11552;5;0;"Pict's Tune, The (3)"
17.00000;15726;29550;0;0;"Taibhse Chonaill (1)"
17.00000;586;28183;0;0;"Whistling Postman, The (4)"
17.00000;4635;4635;7;0;"Wing Commander Donald Mackenzie's (4)"
17.00000;4635;24604;5;0;"Wing Commander Donald Mackenzie's (4)"
12.00000;13.00000;79
