45.00000;957;14156;0;1;"Fanny Power (1)"
48.00000;7382;7382;0;0;"Kandel's Hora (7)"
48.00000;3628;16626;0;0;"Mockingbird Hill (7)"
48.00000;7033;24762;0;0;"Reel Of Tulloch, The (2)"
48.00000;6876;18452;0;0;"Westphalia, The (7)"
49.00000;16810;32167;0;0;"Mormond Braes (2)"
49.00000;10980;10980;0;0;"Vidarvalsen (7)"
50.00000;13304;23245;0;0;"Farewell To Craigie Dhu (2)"
50.00000;1241;14538;0;0;"Felton Lonnen (1)"
50.00000;12030;12030;0;0;"Kendal Ghyll (1)"
50.00000;12972;22259;0;0;"Marche Du Verner (5)"
50.00000;1397;14765;0;0;"Miss McGuinness (4)"
50.00000;7348;18872;0;0;"Sunset Over Foula (7)"
50.00000;16877;32151;0;0;"Tide At The Taing (7)"
45.00000;48.00000;99
