19.00000;344;13140;0;1;"Bunch Of Keys, The (4)"
26.00000;432;432;2;0;"Maid Of Mount Kisco, The (4)"
27.00000;8261;8261;2;0;"Paddy Kelly's (4)"
27.00000;5456;5456;7;0;"Pride Of Moyvane, The (4)"
28.00000;514;30844;2;0;"Down The Broom (4)"
28.00000;361;13162;7;0;"Kylebrack Rambler, The (4)"
28.00000;2205;15575;2;0;"Miss Elspeth Campbell (2)"
28.00000;1010;14226;7;0;"Wheels Of The World, The (4)"
29.00000;11051;11051;7;0;"Dancing At Lughnasa (4)"
29.00000;1566;14975;7;0;"Holly Bush, The (4)"
29.00000;921;921;2;0;"Knotted Cord, The (4)"
29.00000;12860;31376;2;0;"Le Voyage (4)"
29.00000;12860;21986;2;0;"Le Voyage (4)"
29.00000;2724;15967;2;0;"Mac's Fancy (1)"
29.00000;5779;29475;0;0;"Mills Are Grinding, The (4)"
29.00000;86;12603;7;0;"Rakish Paddy (4)"
19.00000;26.00000;81
