20.00000;534;13479;7;0;"Glenside, The (3)"
22.00000;17530;33668;0;0;"O'Connor's (5)"
22.00000;17207;32981;2;0;"Scottish Fairy, The (4)"
23.00000;3119;16238;0;0;"Fairhaired Boy, The (1)"
23.00000;4185;16942;0;0;"Flying Wheelchair, The (1)"
23.00000;290;13039;0;0;"Hogties (4)"
23.00000;53;53;0;1;"O'Keeffe's (5)"
23.00000;8911;8911;0;0;"Piper's Inn, The (1)"
24.00000;14284;26080;2;0;"Anna Thug Mi Gradh Dhuit (4)"
24.00000;4486;17092;9;0;"Beautiful Gortree (4)"
24.00000;11306;21377;5;0;"Bird's, The (0)"
24.00000;10930;10930;2;0;"Bogle's Majority (3)"
24.00000;1003;14217;0;0;"Butcher's Fancy, The (1)"
24.00000;5405;17572;5;0;"Chapel Bell, The (1)"
24.00000;5405;23629;5;0;"Chapel Bell, The (1)"
24.00000;12588;21170;0;0;"Dan Cleary's Ireland (4)"
24.00000;6527;18212;0;0;"Dandy Bash (1)"
24.00000;78;30439;0;0;"Eanach Mhic Coilin (4)"
24.00000;3065;3065;5;0;"East Clare (4)"
24.00000;496;13409;7;0;"Glen Of Aherlow, The (4)"
24.00000;496;30281;7;0;"Glen Of Aherlow, The (4)"
24.00000;2024;2024;7;0;"Gullane, The (3)"
24.00000;5808;17747;0;0;"Hearty Boys Of Ballymote, The (1)"
24.00000;370;370;5;0;"Jenny's Welcome To Charlie (4)"
24.00000;370;33011;5;0;"Jenny's Welcome To Charlie (4)"
24.00000;1155;1155;7;0;"John Stenson's (4)"
24.00000;566;33252;0;0;"Jolly Beggerman, The (4)"
24.00000;563;563;0;0;"Longford Collector, The (4)"
24.00000;2724;15968;0;0;"Mac's Fancy (1)"
24.00000;2724;17221;0;0;"Mac's Fancy (1)"
24.00000;1020;1020;0;0;"Palmer's Gate (4)"
24.00000;12471;20836;7;0;"River Of Ponds (1)"
24.00000;3270;16337;7;0;"Road To Cashel, The (4)"
24.00000;200;22094;10;0;"Splendid Isolation (4)"
24.00000;14344;26267;0;0;"Step It Out Joe (0)"
24.00000;13057;22453;7;0;"Stout's Trip Ta Skea (4)"
24.00000;647;647;0;0;"Tha Mi Sgith (2)"
24.00000;647;27863;0;0;"Tha Mi Sgith (2)"
24.00000;3759;3759;7;0;"Thomas MacDonnell's (2)"
24.00000;2190;32749;7;0;"To Limerick We Go (6)"
24.00000;818;13968;7;0;"Wallop The Spot (1)"
24.00000;6297;6297;0;0;"William's Return (1)"
23.00000;20.00000;65
