6.00000;399;29393;0;1;"Sligo Maid, The (4)"
27.00000;16122;30389;2;0;"Masons Apron (4)"
27.00000;575;13560;0;0;"Reel Of Rio, The (4)"
28.00000;12467;28037;7;0;"Edenderry, The (4)"
28.00000;74;23630;2;0;"Mason's Apron, The (4)"
28.00000;1397;14764;0;0;"Miss McGuinness (4)"
28.00000;115;12703;0;0;"Over The Moor To Maggie (4)"
29.00000;8776;8776;7;0;"Budgen, The (4)"
29.00000;16916;32230;0;0;"Cadgers Of The Canongate (4)"
29.00000;4910;4910;0;0;"Cormac O'Lunney's (4)"
29.00000;514;27216;0;0;"Down The Broom (4)"
29.00000;141;25665;0;0;"Humours Of Tulla, The (4)"
29.00000;7839;7839;7;0;"Looking Out The Window (4)"
29.00000;1632;29569;7;0;"Master's Return, The (4)"
29.00000;9138;9138;0;0;"Miss Galvin's (4)"
29.00000;9138;19919;0;0;"Miss Galvin's (4)"
29.00000;789;789;0;0;"Primrose Lasses, The (4)"
29.00000;98;98;0;0;"Sally Gardens, The (4)"
29.00000;105;29584;0;0;"Swallow's Tail, The (4)"
6.00000;27.00000;88
